"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"56","query_1","TRUE","0.0029084597730811","180","4","3","0.75","0.0166666666666667","GO:0003018","GO:BP","vascular process in circulatory system","26396","1607","GO:0003013"
"57","query_1","TRUE","0.00335125901134733","336","79","9","0.113924050632911","0.0267857142857143","GO:0032102","GO:BP","negative regulation of response to external stimulus","26396","8580","c(""GO:0009605"", ""GO:0032101"", ""GO:0048585"")"
"58","query_1","TRUE","0.0035251184423022","203","4","3","0.75","0.0147783251231527","GO:0007160","GO:BP","cell-matrix adhesion","26396","3080","GO:0031589"
"59","query_1","TRUE","0.00394030268388617","321","8","4","0.5","0.0124610591900312","GO:0046879","GO:BP","hormone secretion","26396","14480","c(""GO:0009914"", ""GO:0023061"")"
"60","query_1","TRUE","0.00412900370696476","201","25","5","0.2","0.0248756218905473","GO:0070374","GO:BP","positive regulation of ERK1 and ERK2 cascade","26396","18901","c(""GO:0043410"", ""GO:0070371"", ""GO:0070372"")"
"61","query_1","TRUE","0.0042231207027541","204","4","3","0.75","0.0147058823529412","GO:0016485","GO:BP","protein processing","26396","5850","c(""GO:0006508"", ""GO:0051604"")"
"62","query_1","TRUE","0.00428032573200635","211","4","3","0.75","0.014218009478673","GO:0097191","GO:BP","extrinsic apoptotic signaling pathway","26396","21811","c(""GO:0007166"", ""GO:0097190"")"
"63","query_1","TRUE","0.00439733460453432","331","8","4","0.5","0.0120845921450151","GO:0009914","GO:BP","hormone transport","26396","4251","c(""GO:0006810"", ""GO:0010817"")"
"64","query_1","TRUE","0.0045740936317734","211","4","3","0.75","0.014218009478673","GO:0017157","GO:BP","regulation of exocytosis","26396","5924","c(""GO:0006887"", ""GO:0060627"", ""GO:1903530"")"
"65","query_1","TRUE","0.0045740936317734","220","4","3","0.75","0.0136363636363636","GO:2001234","GO:BP","negative regulation of apoptotic signaling pathway","26396","30409","c(""GO:0009968"", ""GO:0043066"", ""GO:0097190"", ""GO:2001233"")"
"66","query_1","TRUE","0.00488097426640852","208","4","3","0.75","0.0144230769230769","GO:0090276","GO:BP","regulation of peptide hormone secretion","26396","21401","c(""GO:0002791"", ""GO:0030072"", ""GO:0046883"")"
"67","query_1","TRUE","0.00600136605444486","3351","79","28","0.354430379746835","0.00835571471202626","GO:0006950","GO:BP","response to stress","26396","2903","GO:0050896"
"68","query_1","TRUE","0.00602627011503318","217","4","3","0.75","0.0138248847926267","GO:1903522","GO:BP","regulation of blood circulation","26396","26574","c(""GO:0008015"", ""GO:0044057"")"
"69","query_1","TRUE","0.00677680252801185","232","4","3","0.75","0.0129310344827586","GO:0022409","GO:BP","positive regulation of cell-cell adhesion","26396","7619","c(""GO:0022407"", ""GO:0045785"", ""GO:0098609"")"
"70","query_1","TRUE","0.00698817825810007","2259","79","23","0.291139240506329","0.0101814962372731","GO:0002376","GO:BP","immune system process","26396","1042","GO:0008150"
"71","query_1","TRUE","0.00864130785652995","256","4","3","0.75","0.01171875","GO:0030072","GO:BP","peptide hormone secretion","26396","7731","c(""GO:0002790"", ""GO:0046879"")"
"72","query_1","TRUE","0.00920312230745968","267","4","3","0.75","0.0112359550561798","GO:0051604","GO:BP","protein maturation","26396","16033","c(""GO:0010467"", ""GO:0019538"")"
"73","query_1","TRUE","0.00949291246687376","266","4","3","0.75","0.0112781954887218","GO:0050708","GO:BP","regulation of protein secretion","26396","15341","c(""GO:0002791"", ""GO:0009306"", ""GO:0051223"", ""GO:1903530"")"
"74","query_1","TRUE","0.010925623869889","293","4","3","0.75","0.0102389078498294","GO:0051222","GO:BP","positive regulation of protein transport","26396","15749","c(""GO:0015031"", ""GO:0051223"", ""GO:1903793"", ""GO:1904951"")"
"75","query_1","TRUE","0.0112502356789179","290","4","3","0.75","0.0103448275862069","GO:0051258","GO:BP","protein polymerization","26396","15779","GO:0034622"
"76","query_1","TRUE","0.0127310158447715","309","4","3","0.75","0.00970873786407767","GO:1904951","GO:BP","positive regulation of establishment of protein localization","26396","27883","c(""GO:0045184"", ""GO:0048518"", ""GO:0070201"")"
"77","query_1","TRUE","0.0138213688009651","429","8","4","0.5","0.00932400932400932","GO:0008015","GO:BP","blood circulation","26396","3520","GO:0003013"
"78","query_1","TRUE","0.0142079521430114","300","4","3","0.75","0.01","GO:1903532","GO:BP","positive regulation of secretion by cell","26396","26584","c(""GO:0032940"", ""GO:0048522"", ""GO:0051047"", ""GO:1903530"")"
"79","query_1","TRUE","0.0144646635169651","292","4","3","0.75","0.0102739726027397","GO:0070372","GO:BP","regulation of ERK1 and ERK2 cascade","26396","18899","c(""GO:0043408"", ""GO:0070371"")"
"80","query_1","TRUE","0.0144646635169651","302","4","3","0.75","0.00993377483443709","GO:0002791","GO:BP","regulation of peptide secretion","26396","1439","c(""GO:0002790"", ""GO:0051046"", ""GO:0090087"")"
"81","query_1","TRUE","0.0151037973966254","685","76","12","0.157894736842105","0.0175182481751825","GO:0045087","GO:BP","innate immune response","26396","13177","c(""GO:0006955"", ""GO:0098542"")"
"82","query_1","TRUE","0.0165795853683965","93","8","3","0.375","0.032258064516129","GO:0019730","GO:BP","antimicrobial humoral response","26396","6972","c(""GO:0006959"", ""GO:0051707"")"
"83","query_1","TRUE","0.0166301519487778","338","4","3","0.75","0.00887573964497041","GO:0031589","GO:BP","cell-substrate adhesion","26396","8427","GO:0007155"
"84","query_1","TRUE","0.0169530277571421","454","8","4","0.5","0.00881057268722467","GO:0003013","GO:BP","circulatory system process","26396","1602","GO:0003008"
"85","query_1","TRUE","0.0170587544370845","310","4","3","0.75","0.00967741935483871","GO:0070371","GO:BP","ERK1 and ERK2 cascade","26396","18898","GO:0000165"
"86","query_1","TRUE","0.0183884604025028","299","4","3","0.75","0.0100334448160535","GO:0050878","GO:BP","regulation of body fluid levels","26396","15460","GO:0065008"
"87","query_1","TRUE","0.0191288953620481","1151","56","12","0.214285714285714","0.0104257167680278","GO:0080134","GO:BP","regulation of response to stress","26396","20987","c(""GO:0006950"", ""GO:0048583"")"
"88","query_1","TRUE","0.0193121167186682","347","4","3","0.75","0.00864553314121038","GO:0006887","GO:BP","exocytosis","26396","2849","c(""GO:0016192"", ""GO:0032940"")"
"89","query_1","TRUE","0.0199446975422584","345","4","3","0.75","0.00869565217391304","GO:0009306","GO:BP","protein secretion","26396","3906","c(""GO:0002790"", ""GO:0015031"", ""GO:0032940"", ""GO:0035592"")"
"90","query_1","TRUE","0.0201049644581396","346","4","3","0.75","0.00867052023121387","GO:0035592","GO:BP","establishment of protein localization to extracellular region","26396","10535","c(""GO:0045184"", ""GO:0071692"")"
"91","query_1","TRUE","0.0212508459536624","353","4","3","0.75","0.0084985835694051","GO:0071692","GO:BP","protein localization to extracellular region","26396","19755","GO:0008104"
"92","query_1","TRUE","0.0214180005189426","358","4","3","0.75","0.00837988826815642","GO:0042060","GO:BP","wound healing","26396","11560","GO:0009611"
"93","query_1","TRUE","0.0214180005189426","365","4","3","0.75","0.00821917808219178","GO:2001233","GO:BP","regulation of apoptotic signaling pathway","26396","30408","c(""GO:0009966"", ""GO:0042981"", ""GO:0097190"")"
"94","query_1","TRUE","0.0214960123402652","485","8","4","0.5","0.00824742268041237","GO:0010817","GO:BP","regulation of hormone levels","26396","4972","GO:0065008"
"95","query_1","TRUE","0.0222668828121624","328","4","3","0.75","0.00914634146341463","GO:0051047","GO:BP","positive regulation of secretion","26396","15604","c(""GO:0046903"", ""GO:0051046"", ""GO:0051050"")"
"96","query_1","TRUE","0.0226125950841341","359","4","3","0.75","0.00835654596100279","GO:0010038","GO:BP","response to metal ion","26396","4333","GO:0010035"
"97","query_1","TRUE","0.0227601997306468","506","8","4","0.5","0.00790513833992095","GO:0023061","GO:BP","signal release","26396","7692","c(""GO:0007267"", ""GO:0032940"")"
"98","query_1","TRUE","0.0284356315409633","384","4","3","0.75","0.0078125","GO:0022407","GO:BP","regulation of cell-cell adhesion","26396","7617","c(""GO:0030155"", ""GO:0098609"")"
"99","query_1","TRUE","0.0290468253643654","389","4","3","0.75","0.0077120822622108","GO:0045785","GO:BP","positive regulation of cell adhesion","26396","13571","c(""GO:0007155"", ""GO:0030155"", ""GO:0048522"")"
"100","query_1","TRUE","0.0294030796714338","873","53","11","0.207547169811321","0.0126002290950745","GO:0098542","GO:BP","defense response to other organism","26396","22106","c(""GO:0006952"", ""GO:0051707"")"
"101","query_1","TRUE","0.0298752313122422","391","4","3","0.75","0.00767263427109974","GO:0002790","GO:BP","peptide secretion","26396","1438","c(""GO:0015833"", ""GO:0046903"")"
"102","query_1","TRUE","0.0325961709045729","1224","80","16","0.2","0.0130718954248366","GO:0051707","GO:BP","response to other organism","26396","16122","c(""GO:0043207"", ""GO:0044419"")"
"103","query_1","TRUE","0.0326621612092048","507","53","8","0.150943396226415","0.0157790927021696","GO:0031347","GO:BP","regulation of defense response","26396","8316","c(""GO:0006952"", ""GO:0080134"")"
"104","query_1","TRUE","0.0333637416742631","1226","80","16","0.2","0.0130505709624796","GO:0043207","GO:BP","response to external biotic stimulus","26396","12249","c(""GO:0009605"", ""GO:0009607"")"
"105","query_1","TRUE","0.0394302048249883","1427","80","17","0.2125","0.0119131044148563","GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms","26396","12841","GO:0008150"
"106","query_1","TRUE","0.0408322347043836","580","8","4","0.5","0.00689655172413793","GO:1903530","GO:BP","regulation of secretion by cell","26396","26582","c(""GO:0032940"", ""GO:0050794"", ""GO:0051046"")"
"107","query_1","TRUE","0.0408637155335715","875","25","7","0.28","0.008","GO:1902533","GO:BP","positive regulation of intracellular signal transduction","26396","25709","c(""GO:0009967"", ""GO:0035556"", ""GO:1902531"")"
"108","query_1","TRUE","0.0419984633118873","952","81","13","0.160493827160494","0.0136554621848739","GO:0051241","GO:BP","negative regulation of multicellular organismal process","26396","15765","c(""GO:0032501"", ""GO:0048519"", ""GO:0051239"")"
"109","query_1","TRUE","0.0429354830625472","1257","80","16","0.2","0.0127287191726333","GO:0009607","GO:BP","response to biotic stimulus","26396","3999","GO:0050896"
"110","query_1","TRUE","6.72678408898562e-09","6","4","3","0.75","0.5","GO:0005577","GO:CC","fibrinogen complex","26396","249","c(""GO:0005615"", ""GO:0032991"")"
"111","query_1","TRUE","5.54880830210404e-08","11","4","3","0.75","0.272727272727273","GO:0072562","GO:CC","blood microparticle","26396","3168","c(""GO:0005615"", ""GO:0110165"")"
"112","query_1","TRUE","3.83274140368021e-07","19","4","3","0.75","0.157894736842105","GO:0031091","GO:CC","platelet alpha granule","26396","1227","GO:0030141"
"113","query_1","TRUE","5.24648762186219e-05","329","10","5","0.5","0.0151975683890578","GO:0030141","GO:CC","secretory granule","26396","1089","c(""GO:0012505"", ""GO:0099503"")"
"114","query_1","TRUE","0.000152952626460025","1990","10","8","0.8","0.00402010050251256","GO:0005576","GO:CC","extracellular region","26396","248","GO:0110165"
"115","query_1","TRUE","0.000291842225789153","1334","10","7","0.7","0.00524737631184408","GO:0005615","GO:CC","extracellular space","26396","285","c(""GO:0005576"", ""GO:0110165"")"
"116","query_1","TRUE","0.000388782331824402","522","10","5","0.5","0.00957854406130268","GO:0099503","GO:CC","secretory vesicle","26396","3795","GO:0031410"
"117","query_1","TRUE","0.00103539779961947","339","9","4","0.444444444444444","0.0117994100294985","GO:0062023","GO:CC","collagen-containing extracellular matrix","26396","2694","GO:0031012"
"118","query_1","TRUE","0.00197784619034424","308","4","3","0.75","0.00974025974025974","GO:0005938","GO:CC","cell cortex","26396","568","c(""GO:0005737"", ""GO:0071944"")"
"119","query_1","TRUE","0.00345341145188117","451","9","4","0.444444444444444","0.00886917960088692","GO:0031012","GO:CC","extracellular matrix","26396","1208","c(""GO:0005576"", ""GO:0110165"")"
"120","query_1","TRUE","0.00963758629058243","399","4","3","0.75","0.0075187969924812","GO:0009897","GO:CC","external side of plasma membrane","26396","792","c(""GO:0005886"", ""GO:0009986"", ""GO:0098552"")"
"121","query_1","TRUE","0.0160754362683033","1880","36","11","0.305555555555556","0.00585106382978723","GO:0031982","GO:CC","vesicle","26396","1462","GO:0043227"
"122","query_1","TRUE","0.0230563114238507","581","4","3","0.75","0.00516351118760757","GO:0098552","GO:CC","side of membrane","26396","3566","c(""GO:0016020"", ""GO:0110165"")"
"123","query_1","TRUE","0.0361629909152193","1372","81","14","0.172839506172839","0.0102040816326531","GO:0045202","GO:CC","synapse","26396","2457","GO:0030054"
"124","query_1","TRUE","0.045903147067263","1760","36","10","0.277777777777778","0.00568181818181818","GO:0031410","GO:CC","cytoplasmic vesicle","26396","1331","c(""GO:0005737"", ""GO:0097708"")"
"125","query_1","TRUE","0.0468940376583938","1763","36","10","0.277777777777778","0.00567214974475326","GO:0097708","GO:CC","intracellular vesicle","26396","3512","c(""GO:0005622"", ""GO:0031982"")"
"126","query_1","TRUE","4.09202819816908e-05","125","9","4","0.444444444444444","0.032","GO:0005201","GO:MF","extracellular matrix structural constituent","26396","1709","GO:0005198"
"127","query_1","TRUE","0.00233527442153336","258","4","3","0.75","0.0116279069767442","GO:0050839","GO:MF","cell adhesion molecule binding","26396","9115","GO:0005515"
"128","query_1","TRUE","0.00264062830967397","2","59","2","0.0338983050847458","1","GO:0042007","GO:MF","interleukin-18 binding","26396","6595","GO:0019955"
"129","query_1","TRUE","0.0175562140458272","513","9","4","0.444444444444444","0.00779727095516569","GO:0005198","GO:MF","structural molecule activity","26396","1706","GO:0003674"
"130","query_1","TRUE","1.55369925417391e-09","3","4","3","0.75","1","HP:0012223","HP","Splenic rupture","26396","8658","HP:0025408"
"131","query_1","TRUE","5.43732927714827e-08","7","4","3","0.75","0.428571428571429","HP:0400008","HP","Menometrorrhagia","26396","14866","HP:0000140"
"132","query_1","TRUE","9.28914617027211e-06","32","4","3","0.75","0.09375","HP:0011898","HP","Abnormality of circulating fibrinogen","26396","8337","HP:0010990"
"133","query_1","TRUE","9.28914617027211e-06","32","4","3","0.75","0.09375","HP:0011900","HP","Hypofibrinogenemia","26396","8339","HP:0011898"
"134","query_1","TRUE","2.68384187794619e-05","47","4","3","0.75","0.0638297872340425","HP:0001386","HP","Joint swelling","26396","1045","c(""HP:0000969"", ""HP:0001367"")"
"135","query_1","TRUE","2.8587937002994e-05","45","4","3","0.75","0.0666666666666667","HP:0010990","HP","Abnormality of the common coagulation pathway","26396","7448","HP:0003256"
"136","query_1","TRUE","3.84821052480351e-05","48","4","3","0.75","0.0625","HP:0000225","HP","Gingival bleeding","26396","191","c(""HP:0000168"", ""HP:0001892"")"
"137","query_1","TRUE","5.30814704007872e-05","58","4","3","0.75","0.0517241379310345","HP:0001342","HP","Cerebral hemorrhage","26396","1019","HP:0002170"
"138","query_1","TRUE","0.000122599636295119","72","4","3","0.75","0.0416666666666667","HP:0000421","HP","Epistaxis","26396","326","c(""HP:0000366"", ""HP:0001892"")"
"139","query_1","TRUE","0.000147701922988832","76","4","3","0.75","0.0394736842105263","HP:0004936","HP","Venous thrombosis","26396","3392","HP:0001977"
"140","query_1","TRUE","0.000372430283797767","107","4","3","0.75","0.0280373831775701","HP:0003256","HP","Abnormality of the coagulation cascade","26396","2365","HP:0001928"
"141","query_1","TRUE","0.000424030011181938","109","4","3","0.75","0.0275229357798165","HP:0001977","HP","Abnormal thrombosis","26396","1451","HP:0001871"
"142","query_1","TRUE","0.000468578703618258","118","4","3","0.75","0.0254237288135593","HP:0002170","HP","Intracranial hemorrhage","26396","1604","c(""HP:0011029"", ""HP:0100659"")"
"143","query_1","TRUE","0.000566810013082742","24","4","3","0.75","0.125","HP:0005268","HP","Spontaneous abortion","26396","3597","HP:0001787"
"144","query_1","TRUE","0.000663261830402186","128","4","3","0.75","0.0234375","HP:0002239","HP","Gastrointestinal hemorrhage","26396","1657","c(""HP:0011029"", ""HP:0012719"")"
"145","query_1","TRUE","0.00131124330013811","64","4","3","0.75","0.046875","HP:0001787","HP","Abnormal delivery","26396","1304","HP:0001197"
"146","query_1","TRUE","0.00140471104557147","169","4","3","0.75","0.0177514792899408","HP:0001928","HP","Abnormality of coagulation","26396","1408","HP:0001871"
"147","query_1","TRUE","0.00193897318205407","187","4","3","0.75","0.0160427807486631","HP:0000168","HP","Abnormality of the gingiva","26396","146","HP:0011830"
"148","query_1","TRUE","0.00213647341309431","264","20","5","0.25","0.0189393939393939","HP:0011830","HP","Abnormal oral mucosa morphology","26396","8271","HP:0000163"
"149","query_1","TRUE","0.00351129285305043","213","4","3","0.75","0.0140845070422535","HP:0000140","HP","Abnormality of the menstrual cycle","26396","122","HP:0030012"
"150","query_1","TRUE","0.00525556271254948","7","11","2","0.181818181818182","0.285714285714286","HP:0011748","HP","Adrenocorticotropic hormone deficiency","26396","8191","HP:0000830"
"151","query_1","TRUE","0.00528556926536767","254","4","3","0.75","0.0118110236220472","HP:0011029","HP","Internal hemorrhage","26396","7486","c(""HP:0001892"", ""HP:0011028"")"
"152","query_1","TRUE","0.00619937051440528","273","4","3","0.75","0.010989010989011","HP:0100659","HP","Abnormality of the cerebral vasculature","26396","14479","c(""HP:0002597"", ""HP:0012443"")"
